pips,entry_time,exit_time,reason
-10.000000000000009,2025-04-09 17:37:00+00:00,2025-04-09 17:38:00+00:00,stop
-10.000000000000009,2025-04-09 17:39:00+00:00,2025-04-09 17:48:00+00:00,stop
-10.000000000000009,2025-04-09 17:40:00+00:00,2025-04-09 17:49:00+00:00,stop
-10.000000000000009,2025-04-09 17:41:00+00:00,2025-04-09 17:49:00+00:00,stop
-10.000000000000009,2025-04-09 17:35:00+00:00,2025-04-09 17:54:00+00:00,stop
-10.000000000000009,2025-04-09 17:38:00+00:00,2025-04-09 17:54:00+00:00,stop
9.799999999999809,2025-04-09 18:45:00+00:00,2025-04-09 18:58:00+00:00,mean
9.200000000000319,2025-04-09 18:46:00+00:00,2025-04-09 18:58:00+00:00,mean
4.899999999999904,2025-04-09 22:04:00+00:00,2025-04-09 22:22:00+00:00,mean
4.1999999999997595,2025-04-09 22:05:00+00:00,2025-04-09 22:22:00+00:00,mean
4.100000000000215,2025-04-09 22:06:00+00:00,2025-04-09 22:22:00+00:00,mean
4.500000000000615,2025-04-09 22:07:00+00:00,2025-04-09 22:22:00+00:00,mean
-10.000000000000009,2025-04-10 07:06:00+00:00,2025-04-10 07:22:00+00:00,stop
-10.000000000000009,2025-04-10 07:08:00+00:00,2025-04-10 07:29:00+00:00,stop
-10.000000000000009,2025-04-10 07:09:00+00:00,2025-04-10 07:29:00+00:00,stop
-10.000000000000009,2025-04-10 07:10:00+00:00,2025-04-10 07:29:00+00:00,stop
-10.000000000000009,2025-04-10 07:11:00+00:00,2025-04-10 07:29:00+00:00,stop
14.399999999999968,2025-04-10 09:56:00+00:00,2025-04-10 10:00:00+00:00,mean
13.299999999999423,2025-04-10 09:57:00+00:00,2025-04-10 10:00:00+00:00,mean
7.200000000000539,2025-04-10 10:24:00+00:00,2025-04-10 10:41:00+00:00,mean
8.00000000000023,2025-04-10 10:25:00+00:00,2025-04-10 10:41:00+00:00,mean
8.700000000000374,2025-04-10 10:26:00+00:00,2025-04-10 10:41:00+00:00,mean
10.999999999999899,2025-04-10 10:27:00+00:00,2025-04-10 10:41:00+00:00,mean
11.300000000000754,2025-04-10 10:28:00+00:00,2025-04-10 10:41:00+00:00,mean
-10.000000000000009,2025-04-10 12:07:00+00:00,2025-04-10 12:15:00+00:00,stop
-10.000000000000009,2025-04-10 12:09:00+00:00,2025-04-10 12:17:00+00:00,stop
-10.000000000000009,2025-04-10 12:10:00+00:00,2025-04-10 12:17:00+00:00,stop
-10.000000000000009,2025-04-10 12:11:00+00:00,2025-04-10 12:26:00+00:00,stop
-10.000000000000009,2025-04-10 16:49:00+00:00,2025-04-10 17:06:00+00:00,stop
-10.000000000000009,2025-04-10 16:50:00+00:00,2025-04-10 17:06:00+00:00,stop
-10.000000000000009,2025-04-10 16:51:00+00:00,2025-04-10 17:06:00+00:00,stop
8.20000000000043,2025-04-10 17:06:00+00:00,2025-04-10 17:10:00+00:00,mean
-10.000000000000009,2025-04-10 19:00:00+00:00,2025-04-10 19:07:00+00:00,stop
-10.000000000000009,2025-04-10 19:01:00+00:00,2025-04-10 19:07:00+00:00,stop
